replication,seed,variant,geometry,calibration,coverage,mean_width,low_coverage,high_coverage,width_ratio,coverage_imbalance,coverage_error,width_ratio_error_vs_oracle,winkler,ramp_coverage_diag,ramp_mean_width_diag,low_mean_width,high_mean_width,q,q_A,q_R,q_OA,q_OR,q_A_block,q_R_block,quantile_crossing_frac_diag,spearman_s_sigma_test_diag,spearman_s_sigma_d2_diag,d2_raw_coverage_diag,final_train_pinball,d1_val_pinball,elapsed_s
4,1004,M1 Standard CQR,M1,C0,0.9033333333333333,3.610119949453468,1.0,0.776,0.8779756255916834,0.22399999999999998,0.0033333333333332993,4.1220243744083165,4.6805639373530825,0.98,3.635726769696879,3.8392389510049987,3.3707582198045722,1.3425795951951085,1.5629692142784357,2.1732475154736703,1.3782491830937453,2.2009813266172666,7.310163833513756,9.036927733213147,0.0,0.3366048380794706,0.34378851318663917,0.5841666666666666,0.23613423109054565,0.2181340903043747,9.429060599999502
4,1004,C0-M2 Scaled Additive,M2,C0,0.90625,3.305608998599707,1.0,0.811,1.1166682588721957,0.18899999999999995,0.006249999999999978,3.8833317411278045,4.205456472799916,0.91,2.9388224936152256,3.1927216609720275,3.5652109382211785,1.3425795951951085,1.5629692142784357,2.1732475154736703,1.3782491830937453,2.2009813266172666,7.310163833513756,9.036927733213147,0.0,0.3366048380794706,0.34378851318663917,0.5841666666666666,0.23613423109054565,0.2181340903043747,9.4292531000101
4,1004,C1-M2 Scaled Additive (block),M2,C1,0.9991666666666666,12.05949143439192,1.0,1.0,1.3241478466474392,0.0,0.09916666666666663,3.6758521533525608,12.061515169934854,0.995,10.24983530230815,10.689012472873838,14.153832848743512,1.3425795951951085,1.5629692142784357,2.1732475154736703,1.3782491830937453,2.2009813266172666,7.310163833513756,9.036927733213147,0.0,0.3366048380794706,0.34378851318663917,0.5841666666666666,0.23613423109054565,0.2181340903043747,9.4294619000284
4,1004,C0-M3 Replacement,M3,C0,0.8883333333333333,3.310198194900397,0.974,0.84,1.412514825827041,0.134,0.011666666666666714,3.5874851741729588,4.272099123434635,0.795,2.764590635039623,2.834651766917424,4.003987646827679,1.3425795951951085,1.5629692142784357,2.1732475154736703,1.3782491830937453,2.2009813266172666,7.310163833513756,9.036927733213147,0.0,0.3366048380794706,0.34378851318663917,0.5841666666666666,0.23613423109054565,0.2181340903043747,9.430301400017925
4,1004,C1-M3 Replacement (block),M3,C1,0.9991666666666666,13.764664014079218,1.0,1.0,1.4125148258270415,0.0,0.09916666666666663,3.5874851741729588,13.768423260913266,0.995,11.495886042840205,11.787218429592663,16.649620787061373,1.3425795951951085,1.5629692142784357,2.1732475154736703,1.3782491830937453,2.2009813266172666,7.310163833513756,9.036927733213147,0.0,0.3366048380794706,0.34378851318663917,0.5841666666666666,0.23613423109054565,0.2181340903043747,9.430916600045748
4,1004,Oracle Additive (C0),OA,C0,0.9058333333333334,2.5788597787757452,0.999,0.789,2.018376278777149,0.20999999999999996,0.005833333333333357,2.981623721222851,3.6056251436012765,0.965,2.604466599019156,1.7053794338522807,3.4420973956018472,1.3425795951951085,1.5629692142784357,2.1732475154736703,1.3782491830937453,2.2009813266172666,7.310163833513756,9.036927733213147,0.0,0.3366048380794706,0.34378851318663917,0.5841666666666666,0.23613423109054565,0.2181340903043747,9.43155050004134
4,1004,Oracle Replacement (C0),OR,C0,0.9116666666666666,2.6411775919407203,0.906,0.903,5.0,0.0030000000000000027,0.011666666666666603,0.0,3.0909574368958688,0.9475,2.64117759194072,0.8803925306469066,4.401962653234533,1.3425795951951085,1.5629692142784357,2.1732475154736703,1.3782491830937453,2.2009813266172666,7.310163833513756,9.036927733213147,0.0,0.3366048380794706,0.34378851318663917,0.5841666666666666,0.23613423109054565,0.2181340903043747,9.4321405000519
5,1005,M0 Raw Quantile,M0,none,0.7325,2.215026402808726,1.0,0.418,0.7873435258792354,0.5820000000000001,0.16749999999999998,4.212656474120765,6.898642774594621,0.85,2.206984353363514,2.480367965757847,1.9529016596376896,1.0656203148749148,0.9886216977876617,2.746978267220445,1.0656203148749148,2.811857202846463,5.249146178615348,9.441211431289886,0.0,0.30774908978616045,0.3644081844813151,0.7433333333333333,0.2203524261713028,0.23392416536808014,9.561190899985377
5,1005,M1 Standard CQR,M1,C0,0.91375,4.346267032558555,1.0,0.798,0.8856220567734264,0.20199999999999996,0.013749999999999929,4.1143779432265735,5.412432533115774,0.9875,4.338224983113342,4.611608595507674,4.084142289387518,1.0656203148749148,0.9886216977876617,2.746978267220445,1.0656203148749148,2.811857202846463,5.249146178615348,9.441211431289886,0.0,0.30774908978616045,0.3644081844813151,0.7433333333333333,0.2203524261713028,0.23392416536808014,9.561779099982232
5,1005,C0-M2 Scaled Additive,M2,C0,0.9016666666666666,3.7459337620660578,1.0,0.778,0.999642797303263,0.22199999999999998,0.0016666666666665941,4.000357202696737,4.853919238138998,0.965,3.487308212684113,3.798337260098658,3.7969804837862338,1.0656203148749148,0.9886216977876617,2.746978267220445,1.0656203148749148,2.811857202846463,5.249146178615348,9.441211431289886,0.0,0.30774908978616045,0.3644081844813151,0.7433333333333333,0.2203524261713028,0.23392416536808014,9.562326799961738
